,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GIFT,GRANT DEED,INTERSPOUSAL,JOINT TENANT,MEMO AGREE SALE,NAME CHANGE,ORD OF CONDEMN,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,SHERIFFS,SPECIAL WARRANTY,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
1575,5536005011,0,0,0,0,0,148157,103158,44999,0,1,7000,30,1929,1979,0,79000,0,0,0,1920,1930,4296,1451,0,1,0,1,1,1.0,1,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1576,5536017015,0,0,1,0,0,437571,332874,104697,0,1,7000,24,5420,2012,0,400000,1,380000,1,1920,1930,5200,1552,1,0,0,0,0,1.0,0,0,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1577,5533003004,0,0,0,0,1,818291,654633,163658,0,0,0,20,10080,2014,0,806000,0,0,0,1921,1930,6881,1807,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1578,5545014037,0,1,1,0,1,1200000,950000,250000,0,0,0,21,14503,2015,0,1200000,1,2588600,1,1921,1930,6501,1458,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1579,5548016007,1,0,0,0,1,443850,396304,47546,0,0,0,11,5422,2012,0,0,0,0,0,1921,1930,6024,1901,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1580,5532001003,0,0,0,0,1,184340,147480,36860,0,1,7000,20,2281,1997,0,134000,1,113900,0,1921,1930,5120,1212,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1581,5536007002,0,0,0,0,0,73939,28102,45837,0,1,7000,62,910,1978,0,31000,0,0,0,1921,1930,2000,882,1,1,0,1,1,1.0,1,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1582,5533022002,0,1,1,0,0,888343,507625,380718,0,0,0,43,10875,2017,0,0,0,0,0,1921,1930,7161,1792,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1583,5538010009,1,0,1,0,0,71912,42637,29275,0,1,7000,41,900,2011,0,0,0,0,0,1922,1930,5057,1285,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1584,5536006001,0,0,0,0,1,639959,511968,127991,0,0,0,20,7749,2016,0,800000,1,625500,1,1922,1930,5007,1637,1,0,1,0,0,1.0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1585,5543023024,0,0,0,0,1,582496,380486,202010,0,0,0,35,7158,2003,0,485000,1,310000,1,1923,1930,6874,1753,1,0,0,0,0,1.0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1586,5524007005,0,0,0,0,1,976427,781144,195283,0,1,7000,20,11786,2008,0,880000,1,680000,1,1923,1930,6355,1636,1,0,1,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1587,5534001020,0,0,1,0,0,397344,360310,37034,0,0,0,9,4943,2003,0,300000,0,0,0,1923,1930,6750,1555,1,0,0,0,0,1.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1588,5548024017,0,0,0,0,0,619709,440638,179071,0,0,0,29,7541,2015,0,0,0,0,0,1913,1931,3373,1139,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1589,5534006005,0,0,0,0,0,275743,214639,61104,0,1,7000,22,3396,2012,0,0,0,0,0,1917,1931,6882,1199,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1590,5536004011,0,1,1,0,1,339877,260564,79313,0,0,0,23,4170,2017,1,4100000,0,0,0,1918,1931,7050,1470,0,0,1,1,1,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1591,5535003016,0,0,1,0,0,853825,609150,244675,0,0,0,29,10377,2016,0,0,1,95000,1,1921,1931,6089,1665,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1592,5547027013,0,0,1,0,1,1072509,786920,285589,0,0,0,27,12993,2015,0,1056500,0,0,0,1922,1931,5985,1787,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
1593,5538005015,0,0,1,0,1,526273,276930,249343,0,0,0,47,6507,2012,0,200000,0,0,0,1911,1932,8012,3130,1,0,0,0,0,2.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1594,5535030005,1,0,0,0,0,517799,326345,191454,0,0,0,37,6416,2015,0,0,0,0,0,1912,1932,6550,1959,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1595,5535007005,0,0,0,0,1,631485,505188,126297,0,0,0,20,7732,2014,0,622000,1,200000,1,1919,1932,7000,1464,1,0,1,0,0,1.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1596,5538017003,0,0,0,0,1,285210,199652,85558,0,1,7000,30,3467,2014,0,0,0,0,0,1920,1932,6250,1630,1,1,0,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1597,5548022049,0,0,1,0,0,340155,236293,103862,0,0,340155,31,185,1999,0,900000,0,0,0,1921,1932,5210,1456,1,0,0,0,0,1.0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1598,5533005014,0,0,1,0,1,227031,179245,47786,0,0,0,21,2833,1992,0,152000,0,106400,1,1922,1932,2835,879,1,1,0,1,1,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1599,5538017014,0,0,0,0,1,69539,46364,23175,0,0,0,33,991,1993,0,0,0,0,0,1930,1932,6250,1879,1,0,0,0,0,1.0,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1600,5535029018,1,0,0,0,0,73074,40982,32092,0,1,7000,44,981,2009,0,0,0,0,0,1913,1933,6604,1272,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1601,5535006015,1,0,0,0,1,172411,148422,23989,0,0,0,14,2204,2015,0,0,0,0,0,1920,1933,3197,1051,1,1,1,1,1,1.0,1,0,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1602,5546020010,0,0,1,0,1,707326,469629,237697,0,1,7000,34,8564,2014,0,0,0,0,0,1921,1933,7000,1752,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1603,5550029015,0,0,0,0,1,679063,543251,135812,0,0,0,20,8295,2012,0,640000,1,512000,1,1921,1933,4873,1576,1,0,0,1,1,2.0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1604,5543021012,0,0,0,0,1,396334,317071,79263,0,1,7000,20,4826,2003,0,330000,1,307800,1,1930,1933,6336,1179,1,1,0,1,1,1.0,1,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1605,5533032020,0,0,0,0,0,240682,146929,93753,0,0,0,39,3081,2007,0,0,0,0,0,1915,1934,6752,1682,1,0,0,0,0,1.0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1606,5534019006,0,0,0,0,1,203604,162889,40715,0,1,7000,20,2572,2015,0,0,1,414500,1,1916,1934,7500,1913,1,1,1,1,1,1.0,0,0,6,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1607,5536002007,1,0,1,0,0,359459,249582,109877,0,1,7000,31,4402,2012,0,0,0,0,0,1918,1934,6621,1506,1,0,0,0,0,1.0,0,0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1608,5535007009,0,0,0,0,1,280021,216533,63488,0,0,0,23,3573,2006,0,0,0,0,0,1919,1934,7001,2185,1,1,0,1,1,1.0,1,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1609,5540005016,0,0,0,0,1,94145,47194,46951,0,0,0,50,1287,2005,0,0,0,0,0,1920,1934,6511,1901,0,0,0,1,1,0.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1610,5548016010,1,0,1,0,0,247635,193022,54613,0,1,7000,22,3078,2010,0,0,0,0,0,1921,1934,6023,1772,1,1,0,1,1,1.0,1,0,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1611,5547029013,0,0,0,0,1,181955,132081,49874,0,1,7000,27,2250,1993,0,115000,1,90000,1,1917,1935,5108,1144,0,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1612,5544023016,0,0,0,0,1,496710,397369,99341,0,1,7000,20,6037,2012,0,477500,1,417000,1,1918,1935,4866,1598,1,0,0,0,0,1.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1613,5545014021,0,0,1,0,1,334433,267552,66881,0,1,7000,20,4105,2001,0,268000,1,214400,1,1920,1935,6503,1490,1,1,0,1,1,1.0,1,0,3,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1614,5548022050,0,0,1,0,0,336258,254469,81789,0,0,0,24,4199,1999,0,900000,0,0,0,1921,1935,5590,1440,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1615,5540008001,0,0,1,0,0,252225,123965,128260,0,0,0,51,3167,1982,0,105000,0,0,0,1922,1935,6403,1822,1,1,0,1,1,1.0,1,0,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1616,5540008014,0,0,1,0,0,220837,140792,80045,0,0,0,36,2790,1988,0,0,0,0,0,1919,1936,6020,1826,1,0,0,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1617,5547028019,0,1,1,0,0,211930,210267,1663,0,0,0,1,2776,2009,0,0,0,0,0,1921,1936,6463,2347,1,0,0,0,0,1.0,0,0,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1618,5532015051,0,0,1,0,1,656767,523272,133495,0,0,0,20,8055,2011,0,0,1,320000,1,1922,1936,4236,1206,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1619,5533005013,0,0,0,0,1,286478,229183,57295,0,0,0,20,3554,2012,0,270000,1,185000,1,1922,1937,2834,1182,1,0,0,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1620,5538010017,0,0,1,0,1,286606,210576,76030,0,0,0,27,3474,2016,0,0,0,0,0,1937,1937,5057,1646,1,0,1,0,0,0.0,0,0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1621,5538010015,0,0,0,0,0,159408,84393,75015,0,1,7000,47,1951,1980,0,85000,0,0,0,1937,1937,5057,1492,1,1,0,1,1,1.0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1622,5535024001,0,0,0,0,1,299298,97352,201946,0,0,0,67,3773,2014,0,0,0,0,0,1937,1937,5380,1735,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1623,5535009019,0,0,0,0,1,233744,140174,93570,0,0,0,40,3013,1994,0,0,0,135000,1,1914,1938,7001,1964,0,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1624,5540026013,0,0,0,0,1,428200,330330,97870,0,1,7000,23,5174,2015,0,0,0,0,0,1919,1938,6750,1590,1,0,1,1,1,1.0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1625,5538009024,0,0,0,0,1,247009,212230,34779,0,0,0,14,3082,2001,0,0,1,182000,1,1937,1938,5135,1546,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1626,5538009019,0,0,0,0,0,103469,48547,54922,0,1,7000,53,1300,1993,0,0,0,0,0,1937,1938,5155,1843,1,1,0,1,1,1.0,1,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1627,5538009023,0,0,0,0,0,70983,42637,28346,0,0,0,40,979,2001,0,0,0,0,0,1938,1938,5154,1426,1,0,0,0,0,1.0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1628,5538003002,0,0,0,0,0,342764,239942,102822,0,0,0,30,4212,1988,0,212000,0,0,0,1938,1938,5151,1278,1,0,0,0,0,1.0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1629,5536007024,0,0,0,0,1,258844,174989,83855,0,1,7000,32,3265,1993,0,0,1,42000,1,1918,1939,7501,2727,1,0,0,0,0,1.0,0,0,6,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1630,5537004005,0,0,0,0,1,666400,505043,161357,0,0,0,24,8145,2005,0,0,1,448000,1,1920,1939,7494,2570,1,0,0,0,0,1.0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1631,5535003020,0,0,0,0,1,575769,428768,147001,0,1,7000,26,7001,2003,0,0,1,260000,1,1922,1939,6101,2169,1,0,0,0,0,1.0,0,0,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1632,5538010020,0,0,0,0,1,721495,548340,173155,0,1,7000,24,8651,2006,0,0,1,366000,1,1939,1939,5057,1507,1,0,0,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1633,5544038005,1,0,0,0,0,143833,30419,113414,0,0,0,79,1971,2017,0,0,0,0,0,1913,1940,5736,1630,1,0,0,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1634,5537004009,1,0,0,0,1,622683,452154,170529,0,1,7000,27,7500,2004,0,480000,1,360000,1,1914,1940,7492,1627,1,1,0,1,1,1.0,1,0,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1635,5543002007,1,0,0,0,0,172196,66866,105330,0,1,7000,61,2296,1999,0,0,0,0,0,1916,1940,6799,2766,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1636,5544016017,0,0,0,0,0,440238,323081,117157,0,0,0,27,5455,2009,0,0,0,0,0,1919,1940,7066,1550,1,0,0,0,0,1.0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
1637,5536016001,0,0,0,0,1,268471,188080,80391,0,1,7000,30,3359,2003,0,0,1,160000,1,1919,1940,5399,1624,1,0,0,1,1,1.0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1638,5543027009,1,0,0,0,1,128272,67321,60951,0,1,7000,48,1680,2015,0,0,0,0,0,1920,1940,5388,1456,1,0,1,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1639,5548016006,0,1,1,0,1,470644,256735,213909,0,0,0,45,5729,2016,0,950000,0,0,0,1920,1940,6025,1610,1,0,1,0,0,1.0,0,0,5,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1640,5535020003,1,0,0,0,0,100036,38153,61883,0,1,7000,62,1261,2014,0,0,0,0,0,1920,1940,6310,1608,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
1641,5537003022,0,0,0,0,1,481829,208047,273782,0,0,0,57,5907,2012,0,385000,1,258000,1,1921,1940,7500,1675,1,0,0,0,0,1.0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1642,5536017011,0,0,0,0,0,164571,118735,45836,0,0,0,28,2104,2016,0,0,0,0,0,1921,1940,5200,1272,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
1643,5538009017,1,0,1,0,0,76786,42637,34149,0,1,7000,44,975,2003,0,0,0,0,0,1937,1940,5154,1660,1,0,0,0,0,1.0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1644,5538002004,0,0,0,0,0,136762,42637,94125,0,0,0,69,1709,2017,0,0,0,0,0,1937,1940,5160,2130,1,0,0,1,1,1.0,0,0,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1645,5540005013,0,0,0,0,1,267627,225340,42287,0,0,0,16,3342,2007,0,0,1,390000,1,1911,1941,6517,1603,1,0,0,0,0,1.0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1646,5538021005,1,0,1,0,1,522149,400751,121398,0,0,0,23,6414,2009,0,480000,1,384000,1,1911,1941,6250,2572,1,0,0,0,0,2.0,0,0,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1647,5543022005,0,0,0,0,1,304577,187780,116797,0,0,0,38,3854,1998,0,230000,1,206950,0,1915,1941,6874,1950,1,0,0,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1648,5536017016,0,0,0,0,1,199616,146421,53195,0,1,7000,27,2530,1994,0,129000,1,122500,1,1917,1941,5200,1463,1,0,0,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1649,5547031006,0,0,0,0,0,562948,332728,230220,0,0,0,41,6901,2007,0,0,0,0,0,1915,1942,5101,1758,0,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1650,5536023003,0,0,0,0,1,346675,242401,104274,0,1,7000,30,4225,2007,0,0,1,475000,1,1919,1942,6015,2247,1,1,0,1,1,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1651,5538010006,0,0,0,0,0,266097,142799,123298,0,1,7000,46,3237,2014,0,0,0,0,0,1922,1942,5056,1834,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1652,5538010018,1,0,0,0,0,247066,173588,73478,0,1,7000,30,3005,2006,0,0,0,0,0,1936,1942,5057,1704,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1653,5524006014,0,0,1,0,1,989868,791895,197973,0,0,0,20,12004,2014,0,975000,1,552500,1,1923,1943,6351,1052,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1654,5536017027,0,0,0,0,1,259087,153612,105475,0,0,0,41,3269,2005,0,0,0,0,0,1920,1944,5170,1530,1,0,0,1,1,1.0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1655,5538009018,0,0,0,0,1,103136,42637,60499,0,0,0,59,6110,2017,0,0,1,523809,1,1937,1944,5154,1901,1,0,1,1,1,1.0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1656,5532001008,0,0,0,0,1,275633,172155,103478,0,1,7000,38,3395,2012,0,0,1,324750,1,1914,1945,5120,1809,1,0,0,0,0,1.0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1657,5536016021,0,0,1,0,1,238015,169487,68528,0,0,0,29,2933,2017,0,1106500,0,0,0,1922,1945,5967,1126,0,0,1,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1658,5536017014,0,1,1,0,1,561258,336548,224710,0,0,0,40,6920,2016,0,501000,0,0,0,1921,1946,5200,1384,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1659,5532015063,0,0,0,0,1,307954,202840,105114,0,0,0,34,3917,2010,0,0,0,0,0,1922,1948,4512,1444,1,0,0,0,0,1.0,0,0,3,3,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1660,5545014020,0,0,0,0,1,918801,735041,183760,0,0,0,20,11159,2015,0,905000,1,575000,1,1920,1949,6505,1625,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1661,5546021033,0,1,1,0,0,569543,455635,113908,0,0,0,20,7084,2014,0,0,0,0,0,1921,1949,6573,2004,1,0,1,1,1,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1662,5538014008,0,0,0,0,0,252408,192148,60260,0,0,0,24,3156,2012,0,0,0,0,0,1920,1950,5155,1768,1,0,0,0,0,1.0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1663,5538013004,0,0,0,0,1,478506,382806,95700,0,0,0,20,5757,2012,0,460000,1,360000,1,1921,1950,5058,1558,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1664,5538011001,0,0,0,0,1,292753,234207,58546,0,1,7000,20,3554,2015,0,0,1,217000,1,1922,1950,5058,1819,1,0,1,0,0,1.0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1665,5524007016,0,0,0,0,1,288908,231131,57777,0,0,0,20,3683,2007,0,0,1,649000,1,1938,1950,6348,1835,1,0,0,0,0,2.0,0,0,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1666,5538004011,0,0,0,0,1,835800,415500,420300,0,0,0,50,10218,2006,0,650000,1,520000,1,1919,1955,9000,2283,1,0,0,0,0,1.0,0,0,4,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1667,5540007016,0,0,0,0,0,440044,313200,126844,0,1,7000,29,5314,2005,0,0,0,0,0,1920,1955,6501,1620,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1668,5535014005,0,0,0,0,1,244727,140000,104727,0,0,0,43,3219,2016,0,0,1,150300,1,1916,1956,6719,2168,1,0,1,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1669,5532015057,0,0,0,0,1,207673,166147,41526,0,1,7000,20,2628,2009,0,0,1,130300,1,1923,1956,4239,1427,1,0,0,0,0,1.0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
