,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,INTERSPOUSAL,JOINT TENANT,NAME CHANGE,Other,PERSONAL REP,QUIT CLAIM,RE-RECORD,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
100,5555013016,1,0,1,0,1,155078,75984,79094,0,0,0,51,2331,2015,0,0,0,0,0,1936,1942,9067,2736,1,1,1,0,0,2,1,1,4,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
101,4392010011,0,0,0,0,1,2964670,2371737,592933,0,0,0,20,35593,2016,0,0,0,0,0,1926,1980,7809,2298,1,1,1,0,0,2,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
102,5549010011,1,0,0,1,0,1177683,796263,381420,0,7000,1,32,14332,2000,0,0,0,0,0,1938,1953,8228,3335,1,1,0,1,1,2,1,1,7,6,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,,
103,5561023034,1,0,0,1,0,516261,70394,445867,0,7000,1,86,6497,2000,0,0,0,0,0,1960,1973,16194,4894,1,1,0,1,1,1,1,1,4,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
104,5560012002,0,0,0,1,1,2272061,1323809,948252,0,7000,1,42,27381,2001,0,0,1,1330000,1,1949,1959,13286,4133,1,1,0,1,1,2,1,1,3,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
105,4392007009,1,0,0,0,1,517498,347925,169573,0,0,0,33,6494,2002,0,0,0,0,0,1955,1965,14562,3385,1,1,0,0,0,1,1,1,3,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
106,5565041010,1,0,0,1,0,141408,53824,87584,0,7000,1,62,1939,2003,0,0,0,0,0,1961,1961,7948,2109,1,1,0,1,1,1,1,1,3,2,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
107,5555014009,0,0,0,0,1,8787604,7112604,1675000,0,0,0,19,105925,2004,0,0,0,0,0,1926,1942,34049,10553,1,1,0,0,0,2,1,1,4,10,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
108,5570005012,1,0,0,1,1,1256259,568623,687636,0,7000,1,55,15107,2005,0,1687000,0,0,0,1955,1967,5516,1828,1,1,0,1,1,1,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
109,5560027012,1,0,1,1,1,2886017,2308816,577201,0,7000,1,20,34702,2006,0,2500000,1,1800000,1,1939,1945,7872,2481,1,1,0,1,1,2,1,1,2,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
110,5572027019,1,0,0,1,1,1735000,1250000,485000,0,0,0,28,21005,2006,0,0,1,1120000,1,1958,1969,7182,2507,1,1,1,1,1,1,1,1,4,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
111,5549008005,0,0,0,0,1,2065481,1277657,787824,0,7000,1,38,24885,2007,0,1825000,1,1100000,1,1956,1977,9363,2136,1,1,0,1,1,1,1,1,3,3,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
112,5572020001,1,0,1,1,1,2430333,1483741,946592,0,0,0,39,29699,2007,0,0,1,910000,1,1920,1958,185288,7103,1,1,0,0,0,2,1,1,10,6,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
113,5559014015,1,0,0,1,0,4003487,3414742,588745,0,0,0,15,48087,2007,0,0,0,0,0,1964,1970,27816,3121,1,1,0,1,1,2,1,1,2,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
114,5570019031,0,0,0,1,0,1359777,1087823,271954,0,0,0,20,16607,2008,0,1250000,1,937500,1,1959,1970,12271,3546,1,1,0,1,1,2,1,1,4,5,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
115,5559008009,0,0,0,0,1,4461291,3066907,1394384,0,7000,1,31,53665,2009,0,0,0,0,0,1936,1967,17634,5791,1,1,0,1,1,2,1,1,5,6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
116,5572034012,1,0,1,1,1,2065550,1410871,654679,0,7000,1,32,24941,2009,0,0,1,589000,1,1953,1964,43558,3524,1,1,0,1,1,1,1,1,5,6,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
117,5551012008,0,0,1,0,1,2096854,979622,1117232,0,0,0,53,25408,2009,0,1895000,0,0,0,1937,1987,12297,3046,1,1,1,1,1,2,1,1,4,4,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0
118,5561001003,0,0,0,0,1,1631733,1250997,380736,0,0,0,23,19645,2009,0,1500000,1,1200000,1,1953,1978,7481,2880,1,1,0,1,1,1,1,1,4,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
119,5559019006,0,1,1,1,1,1585449,1268362,317087,0,0,0,20,19231,2009,0,1454000,0,0,0,1941,1981,5455,2397,1,1,0,1,1,2,1,1,4,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
120,5561023037,1,0,0,0,1,1933676,1546945,386731,0,7000,1,20,23268,2010,0,0,0,0,0,1959,1970,11508,2576,1,1,0,1,1,1,1,1,2,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,
121,5570035015,0,0,1,0,1,1148441,825592,322849,0,0,0,28,14052,2010,0,0,0,0,0,1960,1965,11368,2216,1,1,0,1,1,1,1,1,3,2,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
122,5570010006,1,0,0,1,1,2561454,470791,2090663,0,0,0,82,31062,2010,0,0,1,695000,1,1978,1981,54071,6018,1,1,0,0,0,1,1,1,4,7,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
123,5570014003,0,0,0,1,1,1379351,1103482,275869,0,0,0,20,16725,2011,0,1050000,1,787500,1,1953,1961,13135,2667,1,1,0,0,0,1,1,1,2,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
124,5561022011,1,0,0,1,0,682055,428970,253085,0,7000,1,37,8353,2012,0,0,0,0,0,1956,1975,29365,2486,1,1,0,1,1,1,1,1,2,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,
125,4392014022,0,0,1,0,1,2340529,1872424,468105,0,7000,1,20,28095,2013,0,2250000,0,0,0,1948,1973,6394,3157,1,1,0,1,1,1,1,1,3,4,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
126,5570032007,1,0,1,1,1,1473520,1178817,294703,0,7000,1,20,17731,2013,0,0,1,980000,1,1958,1985,9234,1862,1,1,0,1,1,1,1,1,3,2,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
127,5550003012,1,0,1,0,1,4535426,3848872,686554,0,0,0,15,54719,2013,0,0,0,0,0,1923,1940,106519,5026,1,1,0,1,1,3,1,1,5,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
128,5561016005,1,0,1,0,1,2066847,1590507,476340,0,7000,1,23,24858,2014,0,0,0,0,0,1938,1944,8765,3233,1,1,0,1,1,2,1,1,3,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,
129,5559018011,0,0,0,1,1,399410,93785,305625,0,7000,1,77,5023,2014,0,0,0,0,0,1956,1972,11903,3452,1,1,0,1,1,1,1,1,5,5,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
130,5559007013,0,1,1,1,0,2597425,2272748,324677,0,0,0,12,31406,2014,0,0,0,0,0,1936,1943,9918,2691,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
131,5572006007,1,0,0,1,0,1041270,823699,217571,0,7000,1,21,12760,2015,0,0,0,0,0,1941,1944,13456,2646,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,
132,5565040004,0,0,0,0,1,1868060,1494448,373612,0,0,0,20,22651,2015,0,1840000,1,1240000,1,1960,1963,15143,2301,1,1,1,1,1,1,1,1,3,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
133,5559019007,0,0,0,1,1,2800000,2058200,741800,0,0,0,26,33751,2015,0,2800000,0,0,0,1941,1943,7023,3103,1,1,1,1,1,2,1,1,4,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
134,2427011030,0,0,0,0,1,2795111,2288518,506593,0,0,0,18,33758,2016,0,6259500,0,0,0,1979,1987,52359,4140,1,1,1,0,0,2,1,1,5,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
135,5571032014,0,0,0,1,1,1844049,1454528,389521,0,0,0,21,22353,2016,0,3525000,0,0,0,1958,1973,18020,3594,1,1,1,0,0,1,1,1,3,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
136,5561023025,0,0,0,1,1,2144762,1326360,818402,0,0,0,38,25820,2016,0,4900000,0,0,0,1959,1975,14620,2900,1,1,1,0,0,1,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
137,5550002009,0,0,1,1,1,2174665,1400740,773925,0,0,0,36,26272,2016,0,0,1,625000,1,1940,2001,8058,2856,1,1,1,0,0,1,1,1,6,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
138,2378002012,0,0,0,0,0,776767,628319,148448,0,0,0,19,9419,2016,0,0,0,0,0,1941,1949,6825,1735,1,1,1,1,1,1,1,1,3,2,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
139,5556007029,0,0,0,1,0,1295641,957016,338625,0,0,0,26,15780,2016,0,0,0,0,0,1977,1977,7045,2395,1,1,1,0,0,2,1,1,2,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
140,5560029022,0,0,0,1,0,2675000,2140000,535000,0,0,0,20,32169,2016,0,0,0,0,0,1936,1938,7482,3015,1,1,1,1,1,2,1,1,3,3,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,,
141,5558024013,0,0,1,1,1,2300000,1610000,690000,0,0,0,30,27809,2017,0,3955000,0,0,0,1963,1979,11423,2036,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,,
142,5561022010,0,0,1,1,1,958111,270113,687998,0,0,0,72,11702,2017,0,4400000,0,0,0,1960,1965,23709,4062,1,1,0,1,1,1,1,1,4,5,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
143,5560013003,0,0,1,1,1,1213056,803483,409573,0,0,0,34,14832,1996,0,730000,1,584000,1,1935,1951,14420,3693,1,1,0,0,0,2,1,1,4,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
144,5565036007,0,0,0,0,1,468485,281094,187391,0,0,0,40,5909,2016,0,0,0,0,0,1959,1961,13838,2973,1,1,1,0,0,1,1,1,4,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
145,5558014006,1,0,1,1,1,1351224,459684,891540,0,0,0,66,16555,2005,1,0,0,0,0,2000,2002,19556,5355,0,0,0,0,0,1,1,1,3,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
146,5560027013,1,0,0,1,1,2307782,1328900,978882,0,7000,1,42,27919,2000,0,1750000,1,1000000,1,1958,1965,12292,4050,1,1,0,1,1,1,1,1,3,4,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0
147,5564008035,0,0,0,1,0,653221,327725,325496,0,7000,1,50,8204,2000,0,0,0,0,0,1972,1972,21745,3471,1,1,0,1,1,2,1,1,6,5,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,,
148,5569008033,0,1,1,1,1,1891834,719183,1172651,0,0,0,62,23047,2000,0,1486500,0,0,0,1977,1990,9390,5439,1,1,0,1,1,1,1,1,5,5,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
149,5570023030,0,0,1,0,1,768785,426503,342282,0,7000,1,45,9443,2001,0,0,0,0,0,1961,1961,8100,2451,1,1,0,1,1,1,1,1,4,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
150,5564015016,0,0,0,1,1,949274,707827,241447,0,7000,1,25,11659,2001,0,709000,1,672000,1,1964,1969,13400,2974,1,1,0,0,0,1,1,1,2,2,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
151,5558014010,1,0,0,0,1,866517,103323,763194,0,7000,1,88,10666,2002,0,0,0,0,0,2001,2001,22089,4502,0,1,0,0,0,1,1,1,2,3,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0
152,5565037005,0,0,1,0,1,1006962,538974,467988,0,7000,1,46,12376,2003,0,0,1,322700,1,1960,1962,16654,2712,1,1,0,1,1,1,1,1,4,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
153,5561007029,1,0,0,1,1,2082279,1389152,693127,0,7000,1,33,25270,2003,0,0,0,0,0,1961,1974,20468,3923,1,1,0,0,0,1,1,1,3,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
154,5561007031,0,0,0,1,1,1850483,516445,1334038,0,7000,1,72,22579,2003,0,0,1,1400000,1,1960,1971,28583,5110,1,1,0,1,1,1,1,1,4,5,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
155,5559013009,0,0,0,0,1,2101823,1608918,492905,0,0,0,23,25323,2004,0,0,1,1200000,1,1938,1951,9745,2455,1,1,0,1,1,2,1,1,3,4,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
156,5561023043,1,0,0,1,1,3136254,2475448,660806,0,0,0,21,37716,2005,0,0,0,0,0,1970,1970,13803,2839,1,1,0,1,1,1,1,1,2,3,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
157,5570030008,0,0,0,1,1,2196000,1647000,549000,0,0,0,25,26476,2006,0,2378500,1,1278000,1,1948,1956,20688,2620,1,1,0,0,0,1,1,1,2,2,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
158,5565042005,1,0,0,0,1,595049,393790,201259,0,7000,1,34,7427,2012,0,0,0,0,0,1960,1962,27528,2300,1,1,0,1,1,1,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
159,5565040022,0,0,0,0,1,530442,178507,351935,0,7000,1,66,6618,2012,0,0,0,0,0,1961,1964,11137,2696,1,1,1,1,1,1,1,1,4,4,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,
160,5565036012,0,0,0,0,1,1156518,872327,284191,0,0,0,25,14135,2012,0,0,1,705000,1,1962,1963,21081,2299,1,1,0,1,1,1,1,1,3,3,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
161,5561016023,1,0,0,1,0,3801946,2694868,1107078,0,7000,1,29,45586,2013,0,0,0,0,0,1960,1980,11963,3758,1,1,0,1,1,2,1,1,3,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
162,5565034007,0,0,0,1,0,303811,146353,157458,0,7000,1,52,3841,2013,0,0,0,0,0,1960,1963,16527,1950,1,1,0,1,1,1,1,1,3,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,
163,5561007004,1,0,1,1,1,6352358,5492434,859924,0,0,0,14,76245,2013,0,0,0,0,0,1961,1982,20622,4883,1,1,0,0,0,1,1,1,5,6,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,,
164,5561007023,0,1,1,1,1,21228461,21228461,0,0,0,0,0,253568,2013,0,20500000,0,0,0,1972,1985,27783,6469,1,1,0,0,0,2,1,1,5,6,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
165,5558012020,0,0,0,0,1,679934,536569,143365,0,7000,1,21,8309,2014,0,2450000,0,0,0,1948,1955,7575,3063,1,1,1,1,1,2,1,1,4,4,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
166,5561026003,1,0,1,1,1,12426415,11390881,1035534,0,0,0,8,148530,2014,0,12000000,0,0,0,1968,1980,15317,3182,1,1,0,0,0,1,1,1,3,4,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0
167,5570031014,0,0,1,1,1,4670149,3670128,1000021,0,0,0,21,56109,2014,0,4600000,1,2990000,1,1960,2000,89908,2884,1,1,0,1,1,1,1,1,3,3,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
168,5570004032,1,0,0,0,1,1346776,1038970,307806,0,7000,1,23,16301,2015,0,0,0,0,0,1959,1960,8250,2072,1,1,1,0,0,1,1,1,3,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,
169,5561008012,0,0,0,1,1,3275766,2598744,677022,0,0,0,21,39493,2015,0,0,0,0,0,1960,1982,20592,2395,1,1,1,1,1,1,1,1,4,3,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,,
170,5570010016,0,0,0,1,1,1775325,1420263,355062,0,0,0,20,21424,2015,0,0,0,0,0,1957,1957,8855,2314,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
171,5569003002,0,1,1,1,1,1725924,1294443,431481,0,0,0,25,20929,2015,0,1700000,1,1190000,1,1956,1965,27534,2888,1,1,1,1,1,1,1,1,4,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
172,5561008011,0,0,1,1,1,9391062,8020475,1370587,0,0,0,15,112480,2016,0,11300000,1,4300000,1,1961,1995,17084,5495,1,1,1,1,1,1,1,1,5,6,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,,
173,5569022004,0,0,1,1,1,1713948,1200582,513366,0,0,0,30,20864,2016,0,2172000,0,0,0,1976,1991,58390,3504,1,1,1,1,1,2,1,1,5,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
174,5561011010,0,1,1,1,0,4974724,3844751,1129973,0,0,0,23,59728,2016,0,0,0,0,0,1965,1966,12591,3158,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
175,5564008025,0,0,0,1,0,308758,93785,214973,0,0,0,70,4035,2016,0,0,0,0,0,1971,1973,17177,2848,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0
176,5569026010,0,0,1,1,1,887364,384419,502945,0,0,0,57,11105,1998,0,255000,0,0,0,2002,2002,56579,3779,1,1,0,1,1,1,1,1,4,3,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
177,5558007009,0,0,0,1,1,1585163,794587,790576,0,7000,1,50,19292,1999,0,1000000,1,750000,0,1927,1960,9026,4191,1,1,0,1,1,2,1,1,4,5,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
178,5559016011,0,0,0,1,1,1020396,728646,291750,0,7000,1,29,12405,2002,0,0,1,567500,1,1959,1961,16743,3335,1,1,0,0,0,2,1,1,2,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
179,5570006003,0,0,1,1,1,2026278,974765,1051513,0,0,0,52,24460,2004,0,0,1,1200000,1,1977,2009,10466,2925,1,1,0,1,1,2,1,1,2,2,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0
180,5558012022,0,0,1,1,1,1921667,1414830,506837,0,0,0,26,23186,2004,0,1600000,1,1120000,1,1935,1985,4922,3427,1,1,24,0,0,2,1,1,5,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
181,5559025005,0,1,1,0,1,2353809,1760236,593573,0,0,0,25,28334,2005,0,1999000,0,0,0,1947,1990,3972,1873,1,1,0,1,1,2,1,1,3,4,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0
182,5556004022,0,0,0,1,1,703240,527481,175759,0,0,0,25,8658,2009,0,0,1,1400000,1,1937,1943,18243,1325,1,1,0,0,0,2,1,1,3,2,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
183,5570031013,0,0,0,1,1,1087133,869708,217425,0,7000,1,20,13144,2010,0,997000,1,729750,1,1961,1962,7702,2580,1,1,0,1,1,2,1,1,4,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0
184,5556026024,0,0,1,1,1,3077014,2461613,615401,0,0,0,20,37557,2012,0,2900000,1,2000000,1,1927,1931,13278,2874,1,1,0,1,1,2,1,1,4,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
185,5558008013,0,0,1,1,1,1453450,729298,724152,0,7000,1,50,17640,2013,0,0,1,1633500,1,1947,1980,7056,3084,1,1,0,0,0,2,1,1,4,5,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,,
186,5564002025,1,0,0,1,0,631339,127811,503528,0,7000,1,80,8020,2013,0,0,0,0,0,1977,1977,14938,5475,1,1,0,1,1,2,1,1,5,5,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
187,5549010023,0,1,1,1,1,218330,47402,170928,0,0,0,78,3026,2013,0,0,0,0,0,1930,1941,13869,3332,1,1,0,0,0,2,1,1,5,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
188,5559016005,0,1,0,1,1,2634915,2114798,520117,0,0,0,20,31677,2013,0,0,0,0,0,1958,1961,10448,2073,1,1,0,0,0,1,1,1,3,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
189,5555026013,1,0,1,1,0,1025725,843593,182132,0,7000,1,18,12317,2015,0,0,0,0,0,1931,1935,3369,2076,1,1,1,1,1,2,1,1,3,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
190,5563006010,0,0,0,0,1,2709194,1381247,1327947,0,0,0,49,32608,2015,0,2668500,1,1610000,1,1927,1990,13082,2538,1,1,1,0,0,1,1,1,2,2,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
191,5555012005,0,0,0,0,1,901510,581751,319759,0,0,0,35,11063,1995,0,565000,1,452000,1,1924,1945,6427,2813,1,1,0,0,0,2,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
192,5570010012,0,0,1,1,0,659279,564561,94718,0,0,0,14,8260,1996,0,0,0,0,0,1958,1973,11585,2923,1,1,0,1,1,1,1,1,3,4,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,,
193,5561004014,1,0,0,0,1,2173618,1377614,796004,0,7000,1,37,26180,2007,0,0,0,0,0,1963,1967,14936,3624,1,1,0,1,1,2,1,1,4,4,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,,
194,2427011012,1,0,1,1,0,897203,409929,487274,0,7000,1,54,10935,1981,0,181500,0,0,0,1947,1967,12760,2819,1,1,0,0,0,2,1,1,4,4,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
195,5561008013,1,0,0,1,0,314831,144554,170277,0,7000,1,54,4103,2002,0,0,0,0,0,1974,1974,14074,3005,1,1,0,1,1,1,1,1,3,3,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,
196,5561023002,1,0,0,1,1,717093,242388,474705,0,7000,1,66,8810,2003,0,0,0,0,0,1958,1973,18739,2896,1,1,0,1,1,1,1,1,5,5,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
197,5570024007,1,0,1,1,0,1237081,437382,799699,0,7000,1,65,15051,2003,0,0,0,0,0,1940,1990,25068,3676,1,1,0,1,1,1,1,1,4,4,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
198,5565034017,0,0,1,1,1,1174249,939401,234848,0,0,0,20,14303,2010,0,1085000,1,729000,1,1963,1968,15230,2083,1,1,0,1,1,1,1,1,3,3,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
199,5565042002,0,0,0,1,1,1560352,1248282,312070,0,0,0,20,19169,2012,0,1500000,1,1000000,1,1961,1962,16141,2862,1,1,0,0,0,1,1,1,4,4,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0
200,5565040038,1,0,0,1,0,1673058,1153828,519230,0,7000,1,31,20286,2013,0,0,0,0,0,1963,1963,12515,2825,1,1,0,1,1,1,1,1,3,4,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,
201,5571014003,0,1,0,0,1,4264049,2434975,1829074,0,0,0,43,51261,2015,0,4200000,0,0,0,1951,1994,17052,5137,1,1,1,1,1,1,1,1,4,5,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
202,5569026019,0,1,1,1,0,1319825,1218300,101525,0,0,0,8,16094,2015,0,0,0,0,0,1974,1974,9515,2616,1,1,1,0,0,1,1,1,2,3,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
203,5569008003,0,0,1,1,1,1794405,1115860,678545,0,0,0,38,21812,2016,0,0,0,0,0,1967,1998,10517,3141,1,1,1,0,0,1,1,1,2,3,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,
204,5556022026,1,0,1,1,1,607695,424747,182948,0,0,0,30,7493,1995,1,15000,1,300000,1,1953,1958,8103,2001,1,1,1,1,1,1,1,1,3,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,
205,5561024010,1,0,1,1,1,3180091,2052857,1127234,0,7000,1,35,38242,2001,0,0,1,0,0,1964,1978,11204,3533,1,1,0,1,1,1,1,1,2,4,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,
206,5570023035,1,0,0,1,1,1012703,733825,278878,0,7000,1,28,12389,2001,0,0,1,757500,1,1959,1960,9516,3591,1,1,0,0,0,1,1,1,3,4,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
