,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,Prediction,Actual
2777,5090013021,0,0,0,0,0,2081600,1315500,766100,0,0,0,0,25045,2016,0,2050000,1,1400000,1,1923,1923,7300,2576,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,0,,
2778,5090033016,0,0,1,0,0,920000,736000,184000,0,0,0,0,11339,2016,0,920000,1,625000,1,1920,1920,7504,2541,0,0,1,0,0,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,,
2779,5092009028,0,0,0,0,0,960000,768000,192000,0,0,0,0,11747,2016,0,960000,0,0,0,1921,1921,6500,2696,0,0,1,0,0,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,,
2780,5092009019,0,0,0,0,0,940000,752000,188000,0,0,0,0,11488,2016,0,940000,1,340000,1,1915,1915,6511,2341,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
2781,5090027007,0,0,0,0,0,1377000,1101600,275400,0,0,0,0,16748,2016,0,1350000,1,750000,1,1922,1922,8973,2598,0,0,1,0,0,0.0,0,0,5,3,0,0,0,0,0,0,0,0,1,,
2782,5092014019,0,0,0,0,0,938400,656880,281520,0,0,0,0,11495,2016,0,920000,0,0,0,1919,1919,9016,2232,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2783,5092002020,0,0,0,0,0,1300500,1040400,260100,0,0,0,0,15818,2016,0,1275000,1,560000,1,1918,1918,7156,2750,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,1,1.0,1.0
2784,5081032009,0,0,1,0,0,848600,594020,254580,0,0,0,0,10413,2016,0,830000,0,0,0,1919,1919,5988,2860,0,0,1,0,0,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,0.0,0.0
2785,5083031026,0,0,1,0,0,566000,396000,170000,0,0,0,0,6945,2016,0,566000,0,0,0,1922,1922,4959,1344,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
2786,5092003005,1,0,0,0,0,831273,301161,530112,0,0,0,0,10076,2016,0,1245000,0,0,0,1922,1922,7240,2814,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,,
