,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GIFT,GRANT DEED,INTERSPOUSAL,JOINT TENANT,MEMO AGREE SALE,NAME CHANGE,ORD OF CONDEMN,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,SHERIFFS,SPECIAL WARRANTY,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
1145,5546029133,0,0,0,0,1,477466,104023,373443,0,0,0,78,5952,2017,0,680000,1,544000,1,2009,2009,196240,1220,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1146,5546029134,0,0,0,0,1,645109,452002,193107,0,0,0,30,8011,2012,0,608000,1,395200,1,2009,2009,196240,1600,0,0,149,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1147,5546029135,0,0,0,0,1,589218,485665,103553,0,1,7000,18,7209,2013,0,569000,0,0,0,2009,2009,196240,1270,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1148,5546029136,0,0,1,0,1,911000,134000,777000,0,0,0,85,11161,2012,0,541000,1,237500,1,2009,2009,196240,1480,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1149,5546029138,1,0,0,0,1,1340129,201019,1139110,0,1,7000,85,16285,2015,0,0,0,0,0,2009,2009,196240,2060,0,0,149,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1150,5546029140,0,0,0,0,1,1432401,583570,848831,0,0,0,59,17438,2011,0,1350000,1,914009,1,2009,2009,196240,1870,0,0,149,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1151,5546029141,0,0,0,0,1,873115,507625,365490,0,0,0,42,10684,2014,0,860000,1,516000,1,2009,2009,196240,1320,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1152,5546029142,0,0,1,0,1,806179,400489,405690,0,0,0,50,9878,2016,0,850000,1,625500,1,2009,2009,196240,1270,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1153,5546029143,1,0,0,0,0,728162,156034,572128,0,0,0,79,8972,2015,0,0,0,0,0,2009,2009,196240,1420,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1154,5546029144,0,0,1,1,1,1025178,512589,512589,0,0,0,50,12590,2013,0,990000,0,0,0,2009,2009,196240,1910,0,0,149,0,0,0.0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1155,5546029145,0,0,0,0,1,696956,176839,520117,0,0,0,75,8599,2012,0,670000,1,1097250,1,2009,2009,196240,1410,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1156,5546029146,0,0,0,0,1,1019429,187241,832188,0,0,0,82,12492,2012,0,980000,0,0,0,2009,2009,196240,1720,0,0,149,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1157,5546029147,0,1,1,0,1,631674,414213,217461,0,0,0,34,7790,2016,0,650000,0,0,0,2009,2009,196240,1220,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1158,5546029148,0,0,0,0,1,975000,200000,775000,0,0,0,79,11943,2015,0,975000,1,780000,1,2009,2009,196240,1600,0,0,149,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1159,5546029149,0,0,0,0,1,634531,406100,228431,0,0,0,36,7832,2014,0,625000,1,562500,1,2009,2009,196240,1270,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1160,5546029150,0,0,1,0,1,925000,140000,785000,0,0,0,85,11328,2012,0,572000,1,251500,1,2009,2009,196240,1480,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1161,5546029151,0,0,0,0,1,566927,150833,416094,0,0,0,73,7046,2012,0,545000,1,436000,1,2009,2009,196240,1390,0,0,149,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1162,5546029152,0,0,0,0,1,1504849,137024,1367825,0,0,0,91,18331,2016,0,1490000,1,1192000,1,2009,2009,196240,2060,0,0,149,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1163,5546029153,1,0,1,1,1,884198,442099,442099,0,0,0,50,10865,2013,0,850000,0,0,0,2009,2009,196240,1630,0,0,149,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1164,5548022120,0,0,0,0,1,594266,218079,376187,0,0,0,63,7096,2010,0,545000,1,381500,1,2009,2009,13327,1200,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1165,5548022121,0,0,0,0,1,771590,540113,231477,0,1,7000,30,9235,2014,0,760000,1,684000,1,2009,2009,13327,1750,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1166,5548022122,0,0,0,0,1,810000,350000,460000,0,1,7000,57,9691,2015,0,810000,1,250000,1,2009,2009,13327,1700,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1167,5548022123,0,0,0,0,1,832186,514291,317895,0,0,0,38,10049,2017,0,0,1,250000,1,2009,2009,13327,1900,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1168,5548022124,0,0,0,0,1,676049,218079,457970,0,0,0,68,8170,2010,0,620000,1,300000,1,2009,2009,13327,1520,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1169,5548022125,0,0,0,0,1,681352,338075,343277,0,1,7000,50,8150,2012,0,655000,1,520000,1,2009,2009,13327,1530,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1170,5548022112,0,0,0,0,1,719666,261696,457970,0,0,0,64,8689,2016,0,835000,1,584500,1,2009,2009,13327,1500,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1171,5548022113,0,0,0,0,1,639607,377876,261731,0,0,0,41,7719,2015,0,630000,0,0,0,2009,2009,13327,1180,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1172,5548022114,0,0,0,0,1,599719,218079,381640,0,0,0,64,7246,2015,0,0,1,495000,1,2009,2009,13327,1230,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1173,5548022115,0,0,0,0,1,573595,216451,357144,0,1,7000,62,6850,2010,0,530000,1,417000,1,2009,2009,13327,1210,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1174,5548022117,0,0,0,0,0,638530,153679,484851,0,1,7000,76,7638,2013,0,0,0,0,0,2009,2009,13327,1490,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1175,5548022118,0,0,0,0,1,771471,488150,283321,0,0,0,37,9221,2014,0,745000,1,417000,1,2009,2009,13327,1470,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1176,5548022119,1,0,0,0,1,599719,218079,381640,0,0,0,64,7246,2010,0,550000,0,0,0,2009,2009,13327,1220,0,0,15,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1177,5548018063,0,0,0,0,1,676151,291473,384678,0,0,0,57,8173,2017,0,838000,1,660300,1,2009,2009,19894,1680,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1178,5548018064,0,0,0,0,1,738564,330585,407979,0,0,0,55,8842,2016,0,896000,1,417000,1,2009,2009,19894,1870,0,0,23,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1179,5548018067,0,0,0,0,1,607443,247433,360010,0,0,0,59,7348,2016,0,707500,1,357500,1,2009,2009,19894,1540,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1180,5548018068,0,0,0,0,1,691218,341829,349389,0,0,0,51,8338,2014,0,667500,0,0,0,2009,2009,19894,1370,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1181,5548018069,0,0,0,0,1,599485,247433,352052,0,0,0,59,7244,2012,0,565000,1,395500,1,2009,2009,19894,1350,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1182,5548018070,0,0,1,1,1,757000,190000,567000,0,0,0,75,9138,2015,0,757000,1,605600,1,2009,2009,19894,1710,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1183,5548018071,0,0,1,0,1,594179,250510,343669,0,0,0,58,7186,2017,0,778000,1,535000,1,2009,2009,19894,1470,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1184,5548018072,0,0,1,1,1,675166,345971,329195,0,0,0,49,8147,2016,0,710000,1,625500,1,2009,2009,19894,1370,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
1185,5548018073,0,0,0,0,1,595240,249352,345888,0,0,0,58,7110,2016,0,700000,1,225000,1,2009,2009,19894,1350,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1186,5548018074,0,0,0,0,1,700284,319796,380488,0,0,0,54,8379,2012,0,660000,1,396000,1,2009,2009,19894,1710,0,0,23,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1187,5548018075,0,0,0,0,1,649353,298811,350542,0,0,0,54,7760,2016,0,700000,1,560000,1,2009,2009,19894,1470,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1188,5548018076,0,0,1,0,1,684278,341733,342545,0,0,0,50,8255,2014,0,674000,0,0,0,2009,2009,19894,1370,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1189,5548018079,1,0,0,0,1,785720,376951,408769,0,0,0,52,9488,2013,0,0,0,0,0,2009,2009,19894,1870,0,0,23,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1190,5548018080,1,0,0,0,1,811692,396322,415370,0,1,7000,51,9716,2012,0,0,0,0,0,2009,2009,19894,1900,0,0,23,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1191,5548018081,0,0,0,0,1,838748,403249,435499,0,1,7000,52,10048,2014,0,0,1,380000,1,2009,2009,19894,2120,0,0,23,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1192,5548018082,0,0,0,0,1,687232,320023,367209,0,0,0,53,8298,2011,0,635000,1,476250,1,2009,2009,19894,1540,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1193,5548018083,1,0,0,0,1,624138,286375,337763,0,0,0,54,7539,2012,0,600000,0,0,0,2009,2009,19894,1370,0,0,23,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1194,5548018085,0,0,0,0,1,742725,445635,297090,0,0,0,40,8968,2011,0,700000,1,625500,1,2009,2009,19894,1710,0,0,23,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1195,5544026028,0,0,0,0,1,409035,295127,113908,0,0,0,28,4865,2014,0,395000,1,316000,1,2011,2011,8585,920,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1196,5544026029,0,0,0,0,1,425603,271309,154294,0,0,0,36,5066,2014,0,2092364,1,369810,1,2011,2011,8585,990,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1197,5544026030,0,0,0,0,1,445279,297198,148081,0,1,7000,33,5299,2014,0,430000,0,0,0,2011,2011,8585,950,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1198,5544026031,0,0,0,0,1,434923,296162,138761,0,0,0,32,5256,2014,0,420000,1,335920,1,2011,2011,8585,890,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1199,5544026032,0,0,0,0,1,409035,310660,98375,0,1,7000,24,4863,2014,0,395000,1,315000,1,2011,2011,8585,860,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1200,5544026033,0,0,0,0,1,393501,269238,124263,0,0,0,32,4759,2014,0,380000,1,200000,1,2011,2011,8585,800,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1201,5544026034,0,0,0,0,1,439064,330334,108730,0,0,0,25,5308,2014,0,424000,1,339200,1,2011,2011,8585,950,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1202,5544026035,0,0,0,0,1,445278,344832,100446,0,1,7000,23,5296,2014,0,430000,1,329900,1,2011,2011,8585,880,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1203,5544026037,0,0,1,1,1,467024,358294,108730,0,0,0,23,5641,2014,0,451000,0,0,0,2011,2011,8585,950,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1204,5544026038,0,0,1,0,1,457877,321834,136043,0,0,0,30,5530,2014,0,451000,1,405810,1,2011,2011,8585,890,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1205,5544026039,0,0,1,0,0,426404,295437,130967,0,0,0,31,5070,2017,0,0,0,0,0,2011,2011,8585,860,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1206,5544026040,0,0,1,1,1,414211,290984,123227,0,0,0,30,5005,2014,0,400000,0,0,0,2011,2011,8585,790,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1207,5544026041,0,0,0,0,1,469095,359330,109765,0,0,0,23,5583,2017,0,501000,1,450900,1,2011,2011,8585,960,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1208,5544026042,0,0,0,0,1,501198,362437,138761,0,0,0,28,6046,2014,0,484000,1,387120,1,2011,2011,8585,890,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1209,5544026043,0,0,0,0,1,434923,305482,129441,0,0,0,30,5254,2014,0,420000,1,315000,1,2011,2011,8585,830,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1210,5544026044,0,0,0,0,1,489806,340690,149116,0,0,0,30,5913,2014,0,473000,1,339700,1,2011,2011,8585,960,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0
1211,5533035033,0,0,0,0,1,753336,318311,435025,0,0,0,58,9116,2013,0,0,0,0,0,2011,2011,6815,1590,0,0,4,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1212,5548026001,0,0,0,0,0,694937,323864,371073,0,0,0,53,8304,2016,0,0,0,0,0,2012,2012,15069,1500,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1213,5548026002,0,0,0,0,1,638703,255481,383222,0,0,0,60,7714,2012,0,614000,1,400000,1,2012,2012,15069,1420,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1214,5548026004,0,0,1,0,1,591892,236757,355135,0,0,0,60,7071,2016,0,727000,0,0,0,2012,2012,15069,1370,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1215,5548026005,0,0,0,0,1,582529,233011,349518,0,0,0,60,7047,2012,0,560000,1,386000,1,2012,2012,15069,1480,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1216,5548026006,0,0,1,0,1,581488,232595,348893,0,0,0,60,7037,2012,0,559000,0,0,0,2012,2012,15069,1540,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1217,5548026007,0,0,1,0,1,685512,274204,411308,0,0,0,60,8278,2017,0,850000,1,625500,1,2012,2012,15069,1550,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1218,5548026009,0,0,0,0,1,581488,232595,348893,0,0,0,60,7026,2012,0,559000,0,0,0,2012,2012,15069,1270,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1219,5548026010,0,0,0,0,1,613737,245494,368243,0,0,0,60,7414,2012,0,590000,1,290000,1,2012,2012,15069,1370,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1220,5548026011,0,0,0,0,1,623097,249238,373859,0,0,0,60,7531,2012,0,599000,1,399000,1,2012,2012,15069,1480,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1221,5548026016,0,0,1,0,1,643904,257561,386343,0,0,0,60,7772,2017,0,725000,1,580000,1,2012,2012,15069,1320,0,0,19,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1222,5548026017,0,0,1,0,1,691604,345917,345687,0,0,0,50,8253,2017,0,0,1,537000,1,2012,2012,15069,1370,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1223,5548026018,0,0,1,0,1,670949,268380,402569,0,0,0,60,8101,2012,0,645000,1,417000,1,2012,2012,15069,1480,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1224,5548026019,0,0,0,0,1,820000,245000,575000,0,0,0,70,9885,2015,0,0,1,432000,1,2012,2012,15069,1650,0,0,19,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
1225,5548005048,0,0,0,0,1,1142615,724874,417741,0,0,0,37,13747,2014,1,1103500,1,827555,1,2013,2013,1373,2086,0,0,19,0,0,0.0,0,0,3,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
1226,5548005050,0,0,0,0,1,1124589,503269,621320,0,0,0,55,13532,2013,1,1086000,1,639000,1,2013,2013,1369,2086,0,0,19,0,0,0.0,0,0,3,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1227,5548005052,0,0,0,0,1,1076613,765953,310660,0,0,0,29,12941,2016,0,1173500,0,0,0,2013,2013,1635,1615,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1228,5548005051,0,0,1,1,1,1341017,931981,409036,0,0,0,31,16113,2016,0,1375000,0,0,0,2013,2013,2093,2092,0,0,19,0,0,0.0,0,0,2,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1229,5548005053,0,0,1,0,1,953715,539502,414213,0,0,0,43,11480,2014,0,921000,0,0,0,2013,2013,1239,1709,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1230,5548005054,0,0,1,0,1,1003967,693307,310660,0,0,0,31,12079,2016,0,1165000,0,0,0,2013,2013,1238,1709,0,0,19,0,0,0.0,0,0,3,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1231,5548005041,0,0,0,0,1,1076955,662742,414213,0,1,7000,38,12865,2014,1,1040000,1,624000,1,2014,2014,1146,1709,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1232,5548005042,0,0,0,0,1,1009881,699221,310660,0,0,0,31,12149,2014,1,975500,1,679000,1,2014,2014,1147,1709,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1233,5548005056,0,0,1,1,1,1022144,711484,310660,0,0,0,30,12295,2014,1,987500,1,625500,1,2014,2014,1274,1709,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1234,5548005045,0,0,0,0,1,1185002,828427,356575,0,1,7000,30,14170,2014,1,1144500,1,912000,1,2014,2014,2935,2086,0,0,19,0,0,0.0,0,0,3,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1235,5548005043,0,0,0,0,1,1002955,692295,310660,0,1,7000,31,11983,2015,0,0,0,0,0,2014,2014,1169,1709,0,0,19,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1236,5548005057,0,0,0,0,1,944924,634264,310660,0,0,0,33,11293,2017,0,1270000,1,770000,1,2014,2014,1824,1728,0,0,19,0,0,0.0,0,0,2,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1237,5548005046,0,0,0,0,1,1197995,893420,304575,0,0,0,25,14407,2014,0,1180000,1,991200,1,2014,2014,1373,2086,0,0,19,0,0,0.0,0,0,3,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1238,5548022088,0,0,0,0,1,643200,491600,151600,0,0,0,24,7682,2016,0,690000,1,586500,1,1989,0,20172,1215,0,0,25,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
